Date,Time,Total Rainfall,Dry bulb,Wet bulb,Humidity,Wind speed,datetime,log_rainfall,hour,rain_category,rain_label,date,month,day,year,dayofweek,dayofyear,hour_sin,hour_cos,month_sin,month_cos,rainfall_lag_1,humidity_lag_1,drybulb_lag_1,rainfall_lag_2,humidity_lag_2,drybulb_lag_2,rainfall_lag_3,humidity_lag_3,drybulb_lag_3,rainfall_roll_3h,humidity_roll_3h,drybulb_roll_3h
5/9/2023,9:00,36.5,22.0,19.8,82.0,0,2023-05-09 09:00:00,3.624340932976365,9,3,Heavy Rain,2023-05-09,5,9,2023,1,129,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,36.5,93.0,20.2,32.0,69.0,25.0,32.0,66.0,25.7,35.0,81.33333333333333,22.399999999999995
5/9/2023,10:00,36.5,24.0,20.4,72.0,2,2023-05-09 10:00:00,3.624340932976365,10,3,Heavy Rain,2023-05-09,5,9,2023,1,129,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,36.5,82.0,22.0,36.5,93.0,20.2,32.0,69.0,25.0,36.5,82.33333333333333,22.066666666666663
5/9/2023,11:00,36.5,24.5,20.5,70.0,2,2023-05-09 11:00:00,3.624340932976365,11,3,Heavy Rain,2023-05-09,5,9,2023,1,129,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,36.5,72.0,24.0,36.5,82.0,22.0,36.5,93.0,20.2,36.5,74.66666666666667,23.5
5/9/2023,12:00,36.5,24.5,20.5,70.0,4,2023-05-09 12:00:00,3.624340932976365,12,3,Heavy Rain,2023-05-09,5,9,2023,1,129,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,36.5,70.0,24.5,36.5,72.0,24.0,36.5,82.0,22.0,36.5,70.66666666666667,24.333333333333332
5/9/2023,13:00,36.5,25.2,20.8,67.0,4,2023-05-09 13:00:00,3.624340932976365,13,3,Heavy Rain,2023-05-09,5,9,2023,1,129,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,36.5,70.0,24.5,36.5,70.0,24.5,36.5,72.0,24.0,36.5,69.0,24.733333333333334
5/9/2023,14:00,36.5,25.8,20.8,64.0,4,2023-05-09 14:00:00,3.624340932976365,14,3,Heavy Rain,2023-05-09,5,9,2023,1,129,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,36.5,67.0,25.2,36.5,70.0,24.5,36.5,70.0,24.5,36.5,67.0,25.166666666666668
5/9/2023,15:00,36.5,26.4,21.0,62.0,4,2023-05-09 15:00:00,3.624340932976365,15,3,Heavy Rain,2023-05-09,5,9,2023,1,129,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,36.5,64.0,25.8,36.5,67.0,25.2,36.5,70.0,24.5,36.5,64.33333333333333,25.8
5/9/2023,16:00,36.5,26.4,21.0,62.0,4,2023-05-09 16:00:00,3.624340932976365,16,3,Heavy Rain,2023-05-09,5,9,2023,1,129,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,36.5,62.0,26.4,36.5,64.0,25.8,36.5,67.0,25.2,36.5,62.666666666666664,26.2
5/10/2023,8:00,0.6,18.0,18.0,100.0,0,2023-05-10 08:00:00,0.4700036292457356,8,1,Light Rain,2023-05-10,5,10,2023,2,130,0.0,1.0,0.8660254037844387,-0.4999999999999998,36.5,62.0,26.4,36.5,62.0,26.4,36.5,64.0,25.8,24.533333333333335,74.66666666666667,23.599999999999998
5/10/2023,9:00,0.6,18.4,18.4,100.0,0,2023-05-10 09:00:00,0.4700036292457356,9,1,Light Rain,2023-05-10,5,10,2023,2,130,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,0.6,100.0,18.0,36.5,62.0,26.4,36.5,62.0,26.4,12.56666666666667,87.33333333333333,20.933333333333334
5/10/2023,10:00,0.6,19.0,18.8,98.0,0,2023-05-10 10:00:00,0.4700036292457356,10,1,Light Rain,2023-05-10,5,10,2023,2,130,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,0.6,100.0,18.4,0.6,100.0,18.0,36.5,62.0,26.4,0.6,99.33333333333333,18.466666666666665
5/10/2023,11:00,0.6,20.4,19.2,89.0,2,2023-05-10 11:00:00,0.4700036292457356,11,1,Light Rain,2023-05-10,5,10,2023,2,130,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.6,98.0,19.0,0.6,100.0,18.4,0.6,100.0,18.0,0.6,95.66666666666667,19.266666666666666
5/10/2023,12:00,0.6,22.0,19.5,79.0,2,2023-05-10 12:00:00,0.4700036292457356,12,1,Light Rain,2023-05-10,5,10,2023,2,130,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,0.6,89.0,20.4,0.6,98.0,19.0,0.6,100.0,18.4,0.6,88.66666666666667,20.466666666666665
5/10/2023,13:00,0.6,24.2,20.2,70.0,4,2023-05-10 13:00:00,0.4700036292457356,13,1,Light Rain,2023-05-10,5,10,2023,2,130,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,0.6,79.0,22.0,0.6,89.0,20.4,0.6,98.0,19.0,0.6,79.33333333333333,22.2
5/10/2023,14:00,0.6,25.4,20.4,64.0,4,2023-05-10 14:00:00,0.4700036292457356,14,1,Light Rain,2023-05-10,5,10,2023,2,130,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.6,70.0,24.2,0.6,79.0,22.0,0.6,89.0,20.4,0.6,71.0,23.866666666666664
5/10/2023,15:00,0.6,26.4,20.5,59.0,2,2023-05-10 15:00:00,0.4700036292457356,15,1,Light Rain,2023-05-10,5,10,2023,2,130,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,0.6,64.0,25.4,0.6,70.0,24.2,0.6,79.0,22.0,0.6,64.33333333333333,25.333333333333332
5/10/2023,16:00,0.6,26.5,20.5,59.0,0,2023-05-10 16:00:00,0.4700036292457356,16,1,Light Rain,2023-05-10,5,10,2023,2,130,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,0.6,59.0,26.4,0.6,64.0,25.4,0.6,70.0,24.2,0.6,60.666666666666664,26.099999999999998
5/11/2023,8:00,6.5,19.4,19.0,96.0,0,2023-05-11 08:00:00,2.0149030205422647,8,2,Moderate Rain,2023-05-11,5,11,2023,3,131,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.6,59.0,26.5,0.6,59.0,26.4,0.6,64.0,25.4,2.5666666666666687,71.33333333333333,24.099999999999998
5/11/2023,9:00,6.5,20.6,19.4,89.0,0,2023-05-11 09:00:00,2.0149030205422647,9,2,Moderate Rain,2023-05-11,5,11,2023,3,131,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,6.5,96.0,19.4,0.6,59.0,26.5,0.6,59.0,26.4,4.533333333333336,81.33333333333333,22.166666666666668
5/11/2023,10:00,6.5,21.9,19.4,79.0,0,2023-05-11 10:00:00,2.0149030205422647,10,2,Moderate Rain,2023-05-11,5,11,2023,3,131,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,6.5,89.0,20.6,6.5,96.0,19.4,0.6,59.0,26.5,6.5,88.0,20.63333333333333
5/11/2023,11:00,6.5,23.9,19.8,69.0,0,2023-05-11 11:00:00,2.0149030205422647,11,2,Moderate Rain,2023-05-11,5,11,2023,3,131,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,6.5,79.0,21.9,6.5,89.0,20.6,6.5,96.0,19.4,6.5,79.0,22.133333333333336
5/11/2023,12:00,6.5,24.8,20.5,68.0,5,2023-05-11 12:00:00,2.0149030205422647,12,2,Moderate Rain,2023-05-11,5,11,2023,3,131,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,6.5,69.0,23.9,6.5,79.0,21.9,6.5,89.0,20.6,6.5,72.0,23.53333333333333
5/11/2023,13:00,6.5,24.5,20.5,70.0,5,2023-05-11 13:00:00,2.0149030205422647,13,2,Moderate Rain,2023-05-11,5,11,2023,3,131,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,6.5,68.0,24.8,6.5,69.0,23.9,6.5,79.0,21.9,6.5,69.0,24.400000000000002
5/11/2023,14:00,6.5,24.0,20.5,73.0,5,2023-05-11 14:00:00,2.0149030205422647,14,2,Moderate Rain,2023-05-11,5,11,2023,3,131,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,6.5,70.0,24.5,6.5,68.0,24.8,6.5,69.0,23.9,6.5,70.33333333333333,24.433333333333334
5/11/2023,15:00,6.5,23.8,20.5,74.0,0,2023-05-11 15:00:00,2.0149030205422647,15,2,Moderate Rain,2023-05-11,5,11,2023,3,131,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,6.5,73.0,24.0,6.5,70.0,24.5,6.5,68.0,24.8,6.5,72.33333333333333,24.099999999999998
5/11/2023,16:00,6.5,25.7,20.5,62.0,4,2023-05-11 16:00:00,2.0149030205422647,16,2,Moderate Rain,2023-05-11,5,11,2023,3,131,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,6.5,74.0,23.8,6.5,73.0,24.0,6.5,70.0,24.5,6.5,69.66666666666667,24.5
5/12/2023,8:00,0.3,19.4,18.6,93.0,0,2023-05-12 08:00:00,0.262364264467491,8,1,Light Rain,2023-05-12,5,12,2023,4,132,0.0,1.0,0.8660254037844387,-0.4999999999999998,6.5,62.0,25.7,6.5,74.0,23.8,6.5,73.0,24.0,4.433333333333336,76.33333333333333,22.96666666666667
5/12/2023,9:00,0.3,22.6,19.8,89.0,0,2023-05-12 09:00:00,0.262364264467491,9,1,Light Rain,2023-05-12,5,12,2023,4,132,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,0.3,93.0,19.4,6.5,62.0,25.7,6.5,74.0,23.8,2.3666666666666685,81.33333333333333,22.566666666666666
5/12/2023,10:00,0.3,23.8,20.5,74.0,0,2023-05-12 10:00:00,0.262364264467491,10,1,Light Rain,2023-05-12,5,12,2023,4,132,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,0.3,89.0,22.6,0.3,93.0,19.4,6.5,62.0,25.7,0.3,85.33333333333333,21.933333333333334
5/12/2023,11:00,0.3,24.2,20.5,72.0,2,2023-05-12 11:00:00,0.262364264467491,11,1,Light Rain,2023-05-12,5,12,2023,4,132,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.3,74.0,23.8,0.3,89.0,22.6,0.3,93.0,19.4,0.3,78.33333333333333,23.53333333333333
5/12/2023,12:00,0.3,25.0,20.8,69.0,2,2023-05-12 12:00:00,0.262364264467491,12,1,Light Rain,2023-05-12,5,12,2023,4,132,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,0.3,72.0,24.2,0.3,74.0,23.8,0.3,89.0,22.6,0.3,71.66666666666667,24.333333333333332
5/12/2023,13:00,0.3,26.0,21.0,64.0,2,2023-05-12 13:00:00,0.262364264467491,13,1,Light Rain,2023-05-12,5,12,2023,4,132,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,0.3,69.0,25.0,0.3,72.0,24.2,0.3,74.0,23.8,0.3,68.33333333333333,25.066666666666666
5/12/2023,14:00,0.3,26.4,21.0,62.0,4,2023-05-12 14:00:00,0.262364264467491,14,1,Light Rain,2023-05-12,5,12,2023,4,132,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.3,64.0,26.0,0.3,69.0,25.0,0.3,72.0,24.2,0.3,65.0,25.8
5/12/2023,15:00,0.3,27.0,21.0,58.0,4,2023-05-12 15:00:00,0.262364264467491,15,1,Light Rain,2023-05-12,5,12,2023,4,132,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,0.3,62.0,26.4,0.3,64.0,26.0,0.3,69.0,25.0,0.3,61.333333333333336,26.46666666666667
5/12/2023,16:00,0.3,26.4,21.0,62.0,4,2023-05-12 16:00:00,0.262364264467491,16,1,Light Rain,2023-05-12,5,12,2023,4,132,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,0.3,58.0,27.0,0.3,62.0,26.4,0.3,64.0,26.0,0.3,60.666666666666664,26.599999999999998
5/13/2023,8:00,0.0,19.4,18.6,93.0,0,2023-05-13 08:00:00,0.0,8,0,No Rain,2023-05-13,5,13,2023,5,133,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.3,62.0,26.4,0.3,58.0,27.0,0.3,62.0,26.4,0.20000000000000204,71.0,24.266666666666666
5/13/2023,9:00,0.0,21.0,19.0,83.0,0,2023-05-13 09:00:00,0.0,9,0,No Rain,2023-05-13,5,13,2023,5,133,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,0.0,93.0,19.4,0.3,62.0,26.4,0.3,58.0,27.0,0.10000000000000207,79.33333333333333,22.266666666666666
5/13/2023,10:00,0.0,22.0,19.5,79.0,0,2023-05-13 10:00:00,0.0,10,0,No Rain,2023-05-13,5,13,2023,5,133,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,0.0,83.0,21.0,0.0,93.0,19.4,0.3,62.0,26.4,0.0,85.0,20.8
5/13/2023,11:00,0.0,23.2,20.0,75.0,0,2023-05-13 11:00:00,0.0,11,0,No Rain,2023-05-13,5,13,2023,5,133,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.0,79.0,22.0,0.0,83.0,21.0,0.0,93.0,19.4,0.0,79.0,22.066666666666666
5/13/2023,12:00,0.0,24.4,20.4,70.0,4,2023-05-13 12:00:00,0.0,12,0,No Rain,2023-05-13,5,13,2023,5,133,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,0.0,75.0,23.2,0.0,79.0,22.0,0.0,83.0,21.0,0.0,74.66666666666667,23.2
5/13/2023,13:00,0.0,26.5,21.0,61.0,4,2023-05-13 13:00:00,0.0,13,0,No Rain,2023-05-13,5,13,2023,5,133,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,0.0,70.0,24.4,0.0,75.0,23.2,0.0,79.0,22.0,0.0,68.66666666666667,24.7
5/13/2023,14:00,0.0,27.0,21.0,58.0,4,2023-05-13 14:00:00,0.0,14,0,No Rain,2023-05-13,5,13,2023,5,133,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.0,61.0,26.5,0.0,70.0,24.4,0.0,75.0,23.2,0.0,63.0,25.966666666666665
5/13/2023,15:00,0.0,27.2,21.2,58.0,4,2023-05-13 15:00:00,0.0,15,0,No Rain,2023-05-13,5,13,2023,5,133,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,0.0,58.0,27.0,0.0,61.0,26.5,0.0,70.0,24.4,0.0,59.0,26.900000000000002
5/13/2023,16:00,0.0,27.4,21.2,57.0,4,2023-05-13 16:00:00,0.0,16,0,No Rain,2023-05-13,5,13,2023,5,133,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,0.0,58.0,27.2,0.0,58.0,27.0,0.0,61.0,26.5,0.0,57.666666666666664,27.2
5/14/2023,8:00,0.0,20.5,19.8,94.0,0,2023-05-14 08:00:00,0.0,8,0,No Rain,2023-05-14,5,14,2023,6,134,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,57.0,27.4,0.0,58.0,27.2,0.0,58.0,27.0,0.0,69.66666666666667,25.03333333333333
5/14/2023,9:00,0.0,23.2,21.0,82.0,0,2023-05-14 09:00:00,0.0,9,0,No Rain,2023-05-14,5,14,2023,6,134,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,0.0,94.0,20.5,0.0,57.0,27.4,0.0,58.0,27.2,0.0,77.66666666666667,23.7
5/14/2023,10:00,0.0,23.9,21.2,79.0,0,2023-05-14 10:00:00,0.0,10,0,No Rain,2023-05-14,5,14,2023,6,134,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,0.0,82.0,23.2,0.0,94.0,20.5,0.0,57.0,27.4,0.0,85.0,22.53333333333333
5/14/2023,11:00,0.0,24.3,21.2,76.0,4,2023-05-14 11:00:00,0.0,11,0,No Rain,2023-05-14,5,14,2023,6,134,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.0,79.0,23.9,0.0,82.0,23.2,0.0,94.0,20.5,0.0,79.0,23.8
5/14/2023,12:00,0.0,25.2,21.4,71.0,4,2023-05-14 12:00:00,0.0,12,0,No Rain,2023-05-14,5,14,2023,6,134,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,0.0,76.0,24.3,0.0,79.0,23.9,0.0,82.0,23.2,0.0,75.33333333333333,24.466666666666665
5/14/2023,13:00,0.0,26.8,21.4,62.0,4,2023-05-14 13:00:00,0.0,13,0,No Rain,2023-05-14,5,14,2023,6,134,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,0.0,71.0,25.2,0.0,76.0,24.3,0.0,79.0,23.9,0.0,69.66666666666667,25.433333333333337
5/14/2023,14:00,0.0,26.8,21.4,62.0,4,2023-05-14 14:00:00,0.0,14,0,No Rain,2023-05-14,5,14,2023,6,134,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.0,62.0,26.8,0.0,71.0,25.2,0.0,76.0,24.3,0.0,65.0,26.266666666666666
5/14/2023,15:00,0.0,27.0,21.4,61.0,4,2023-05-14 15:00:00,0.0,15,0,No Rain,2023-05-14,5,14,2023,6,134,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,0.0,62.0,26.8,0.0,62.0,26.8,0.0,71.0,25.2,0.0,61.666666666666664,26.866666666666664
5/14/2023,16:00,0.0,27.8,22.0,60.0,4,2023-05-14 16:00:00,0.0,16,0,No Rain,2023-05-14,5,14,2023,6,134,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,0.0,61.0,27.0,0.0,62.0,26.8,0.0,62.0,26.8,0.0,61.0,27.2
5/15/2023,8:00,0.0,20.4,19.4,91.0,0,2023-05-15 08:00:00,0.0,8,0,No Rain,2023-05-15,5,15,2023,0,135,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,60.0,27.8,0.0,61.0,27.0,0.0,62.0,26.8,0.0,70.66666666666667,25.066666666666666
5/15/2023,9:00,0.0,24.0,20.5,73.0,0,2023-05-15 09:00:00,0.0,9,0,No Rain,2023-05-15,5,15,2023,0,135,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,0.0,91.0,20.4,0.0,60.0,27.8,0.0,61.0,27.0,0.0,74.66666666666667,24.066666666666666
5/15/2023,10:00,0.0,26.0,21.0,64.0,0,2023-05-15 10:00:00,0.0,10,0,No Rain,2023-05-15,5,15,2023,0,135,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,0.0,73.0,24.0,0.0,91.0,20.4,0.0,60.0,27.8,0.0,76.0,23.46666666666667
5/15/2023,11:00,0.0,27.5,21.2,57.0,4,2023-05-15 11:00:00,0.0,11,0,No Rain,2023-05-15,5,15,2023,0,135,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.0,64.0,26.0,0.0,73.0,24.0,0.0,91.0,20.4,0.0,64.66666666666667,25.833333333333332
5/15/2023,12:00,0.0,27.5,21.4,58.0,4,2023-05-15 12:00:00,0.0,12,0,No Rain,2023-05-15,5,15,2023,0,135,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,0.0,57.0,27.5,0.0,64.0,26.0,0.0,73.0,24.0,0.0,59.666666666666664,27.0
5/15/2023,13:00,0.0,27.8,21.4,57.0,4,2023-05-15 13:00:00,0.0,13,0,No Rain,2023-05-15,5,15,2023,0,135,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,0.0,58.0,27.5,0.0,57.0,27.5,0.0,64.0,26.0,0.0,57.333333333333336,27.599999999999998
5/15/2023,14:00,0.0,28.4,21.5,54.0,4,2023-05-15 14:00:00,0.0,14,0,No Rain,2023-05-15,5,15,2023,0,135,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.0,57.0,27.8,0.0,58.0,27.5,0.0,57.0,27.5,0.0,56.333333333333336,27.900000000000002
5/15/2023,15:00,0.0,28.2,21.6,56.0,4,2023-05-15 15:00:00,0.0,15,0,No Rain,2023-05-15,5,15,2023,0,135,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,0.0,54.0,28.4,0.0,57.0,27.8,0.0,58.0,27.5,0.0,55.666666666666664,28.133333333333336
5/15/2023,16:00,0.0,27.4,21.2,57.0,2,2023-05-15 16:00:00,0.0,16,0,No Rain,2023-05-15,5,15,2023,0,135,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,0.0,56.0,28.2,0.0,54.0,28.4,0.0,57.0,27.8,0.0,55.666666666666664,28.0
5/16/2023,8:00,0.0,21.4,19.6,85.0,0,2023-05-16 08:00:00,0.0,8,0,No Rain,2023-05-16,5,16,2023,1,136,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,57.0,27.4,0.0,56.0,28.2,0.0,54.0,28.4,0.0,66.0,25.666666666666668
5/16/2023,9:00,0.0,24.4,20.6,71.0,2,2023-05-16 09:00:00,0.0,9,0,No Rain,2023-05-16,5,16,2023,1,136,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,0.0,85.0,21.4,0.0,57.0,27.4,0.0,56.0,28.2,0.0,71.0,24.399999999999995
5/16/2023,10:00,0.0,26.0,21.2,65.0,4,2023-05-16 10:00:00,0.0,10,0,No Rain,2023-05-16,5,16,2023,1,136,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,0.0,71.0,24.4,0.0,85.0,21.4,0.0,57.0,27.4,0.0,73.66666666666667,23.933333333333334
5/16/2023,11:00,0.0,28.2,22.0,58.0,4,2023-05-16 11:00:00,0.0,11,0,No Rain,2023-05-16,5,16,2023,1,136,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.0,65.0,26.0,0.0,71.0,24.4,0.0,85.0,21.4,0.0,64.66666666666667,26.2
5/16/2023,12:00,0.0,28.5,21.6,54.0,4,2023-05-16 12:00:00,0.0,12,0,No Rain,2023-05-16,5,16,2023,1,136,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,0.0,58.0,28.2,0.0,65.0,26.0,0.0,71.0,24.4,0.0,59.0,27.566666666666666
5/16/2023,13:00,0.0,28.5,21.4,53.0,4,2023-05-16 13:00:00,0.0,13,0,No Rain,2023-05-16,5,16,2023,1,136,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,0.0,54.0,28.5,0.0,58.0,28.2,0.0,65.0,26.0,0.0,55.0,28.400000000000002
5/16/2023,14:00,0.0,28.5,21.5,54.0,4,2023-05-16 14:00:00,0.0,14,0,No Rain,2023-05-16,5,16,2023,1,136,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.0,53.0,28.5,0.0,54.0,28.5,0.0,58.0,28.2,0.0,53.666666666666664,28.5
5/16/2023,15:00,0.0,28.5,21.5,54.0,4,2023-05-16 15:00:00,0.0,15,0,No Rain,2023-05-16,5,16,2023,1,136,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,0.0,54.0,28.5,0.0,53.0,28.5,0.0,54.0,28.5,0.0,53.666666666666664,28.5
5/16/2023,16:00,0.0,27.6,21.2,57.0,4,2023-05-16 16:00:00,0.0,16,0,No Rain,2023-05-16,5,16,2023,1,136,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,0.0,54.0,28.5,0.0,54.0,28.5,0.0,53.0,28.5,0.0,55.0,28.2
5/17/2023,8:00,4.0,19.8,19.0,93.0,0,2023-05-17 08:00:00,1.6094379124341005,8,2,Moderate Rain,2023-05-17,5,17,2023,2,137,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,57.0,27.6,0.0,54.0,28.5,0.0,54.0,28.5,1.3333333333333355,68.0,25.3
5/17/2023,9:00,4.0,21.5,20.6,92.0,0,2023-05-17 09:00:00,1.6094379124341005,9,2,Moderate Rain,2023-05-17,5,17,2023,2,137,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,4.0,93.0,19.8,0.0,57.0,27.6,0.0,54.0,28.5,2.666666666666669,80.66666666666667,22.96666666666667
5/17/2023,10:00,4.0,25.4,21.5,71.0,0,2023-05-17 10:00:00,1.6094379124341005,10,2,Moderate Rain,2023-05-17,5,17,2023,2,137,0.984807753012208,0.17364817766693041,0.8660254037844387,-0.4999999999999998,4.0,92.0,21.5,4.0,93.0,19.8,0.0,57.0,27.6,4.0,85.33333333333333,22.233333333333334
5/17/2023,11:00,4.0,26.6,21.5,64.0,2,2023-05-17 11:00:00,1.6094379124341005,11,2,Moderate Rain,2023-05-17,5,17,2023,2,137,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,4.0,71.0,25.4,4.0,92.0,21.5,4.0,93.0,19.8,4.0,75.66666666666667,24.5
5/17/2023,12:00,4.0,26.8,21.6,63.0,4,2023-05-17 12:00:00,1.6094379124341005,12,2,Moderate Rain,2023-05-17,5,17,2023,2,137,0.3420201433256689,-0.9396926207859083,0.8660254037844387,-0.4999999999999998,4.0,64.0,26.6,4.0,71.0,25.4,4.0,92.0,21.5,4.0,66.0,26.266666666666666
5/17/2023,13:00,4.0,26.8,21.5,63.0,4,2023-05-17 13:00:00,1.6094379124341005,13,2,Moderate Rain,2023-05-17,5,17,2023,2,137,-0.34202014332566866,-0.9396926207859084,0.8660254037844387,-0.4999999999999998,4.0,63.0,26.8,4.0,64.0,26.6,4.0,71.0,25.4,4.0,63.333333333333336,26.733333333333334
5/17/2023,14:00,4.0,26.5,22.4,70.0,0,2023-05-17 14:00:00,1.6094379124341005,14,2,Moderate Rain,2023-05-17,5,17,2023,2,137,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,4.0,63.0,26.8,4.0,63.0,26.8,4.0,64.0,26.6,4.0,65.33333333333333,26.7
5/17/2023,15:00,4.0,26.5,22.4,70.0,0,2023-05-17 15:00:00,1.6094379124341005,15,2,Moderate Rain,2023-05-17,5,17,2023,2,137,-0.9848077530122081,0.17364817766692997,0.8660254037844387,-0.4999999999999998,4.0,70.0,26.5,4.0,63.0,26.8,4.0,63.0,26.8,4.0,67.66666666666667,26.600000000000005
5/17/2023,16:00,4.0,26.5,22.3,70.0,0,2023-05-17 16:00:00,1.6094379124341005,16,2,Moderate Rain,2023-05-17,5,17,2023,2,137,-0.6427876096865396,0.7660444431189778,0.8660254037844387,-0.4999999999999998,4.0,70.0,26.5,4.0,70.0,26.5,4.0,63.0,26.8,4.0,70.0,26.5
5/18/2023,8:00,0.0,20.4,19.4,91.0,0,2023-05-18 08:00:00,0.0,8,0,No Rain,2023-05-18,5,18,2023,3,138,0.0,1.0,0.8660254037844387,-0.4999999999999998,4.0,70.0,26.5,4.0,70.0,26.5,4.0,70.0,26.5,2.666666666666669,77.0,24.46666666666667
5/18/2023,9:00,0.0,23.0,20.0,76.0,2,2023-05-18 09:00:00,0.0,9,0,No Rain,2023-05-18,5,18,2023,3,138,0.6427876096865393,0.766044443118978,0.8660254037844387,-0.4999999999999998,0.0,91.0,20.4,4.0,70.0,26.5,4.0,70.0,26.5,1.3333333333333355,79.0,23.3
