Date,Time,Total Rainfall,Dry bulb,Wet bulb,Humidity,Wind speed,datetime,log_rainfall,hour,rain_category,rain_label
3/1/2023,8:00,0.0,18.5,18.0,96.0,0,2023-03-01 08:00:00,0.0,8,0,No Rain
3/1/2023,9:00,0.0,18.6,18.0,94.0,2,2023-03-01 09:00:00,0.0,9,0,No Rain
3/1/2023,10:00,0.0,21.4,19.4,83.0,2,2023-03-01 10:00:00,0.0,10,0,No Rain
3/1/2023,11:00,0.0,23.5,20.0,70.0,2,2023-03-01 11:00:00,0.0,11,0,No Rain
3/1/2023,12:00,0.0,25.0,20.4,65.0,4,2023-03-01 12:00:00,0.0,12,0,No Rain
3/1/2023,13:00,0.0,26.2,20.0,55.0,4,2023-03-01 13:00:00,0.0,13,0,No Rain
3/1/2023,14:00,0.0,26.5,20.2,55.0,4,2023-03-01 14:00:00,0.0,14,0,No Rain
3/1/2023,15:00,0.0,27.4,20.6,53.0,6,2023-03-01 15:00:00,0.0,15,0,No Rain
3/1/2023,16:00,0.0,27.0,20.5,54.0,4,2023-03-01 16:00:00,0.0,16,0,No Rain
3/2/2023,8:00,83.3,19.8,18.4,88.0,0,2023-03-02 08:00:00,4.4343818650078095,8,3,Heavy Rain
3/2/2023,9:00,83.3,20.5,18.5,83.0,2,2023-03-02 09:00:00,4.4343818650078095,9,3,Heavy Rain
3/2/2023,10:00,83.3,24.4,20.2,68.0,4,2023-03-02 10:00:00,4.4343818650078095,10,3,Heavy Rain
3/2/2023,11:00,83.3,25.4,20.4,62.0,4,2023-03-02 11:00:00,4.4343818650078095,11,3,Heavy Rain
3/2/2023,12:00,83.3,25.5,21.0,66.0,6,2023-03-02 12:00:00,4.4343818650078095,12,3,Heavy Rain
3/2/2023,13:00,83.3,26.0,21.0,63.0,6,2023-03-02 13:00:00,4.4343818650078095,13,3,Heavy Rain
3/2/2023,14:00,83.3,26.4,21.0,61.0,4,2023-03-02 14:00:00,4.4343818650078095,14,3,Heavy Rain
3/2/2023,15:00,83.3,27.0,21.0,58.0,4,2023-03-02 15:00:00,4.4343818650078095,15,3,Heavy Rain
3/2/2023,16:00,83.3,26.0,20.6,60.0,4,2023-03-02 16:00:00,4.4343818650078095,16,3,Heavy Rain
3/3/2023,8:00,0.4,17.4,17.4,100.0,0,2023-03-03 08:00:00,0.33647223662121295,8,1,Light Rain
3/3/2023,9:00,0.4,17.0,17.0,100.0,0,2023-03-03 09:00:00,0.33647223662121295,9,1,Light Rain
3/3/2023,10:00,0.4,17.2,17.2,100.0,0,2023-03-03 10:00:00,0.33647223662121295,10,1,Light Rain
3/3/2023,11:00,0.4,17.3,17.0,97.0,2,2023-03-03 11:00:00,0.33647223662121295,11,1,Light Rain
3/3/2023,12:00,0.4,20.4,19.5,92.0,2,2023-03-03 12:00:00,0.33647223662121295,12,1,Light Rain
3/3/2023,13:00,0.4,25.0,20.0,62.0,0,2023-03-03 13:00:00,0.33647223662121295,13,1,Light Rain
3/3/2023,14:00,0.4,25.3,20.2,62.0,0,2023-03-03 14:00:00,0.33647223662121295,14,1,Light Rain
3/3/2023,15:00,0.4,24.7,20.2,65.0,2,2023-03-03 15:00:00,0.33647223662121295,15,1,Light Rain
3/3/2023,16:00,0.4,23.4,20.2,74.0,0,2023-03-03 16:00:00,0.33647223662121295,16,1,Light Rain
3/4/2023,8:00,0.0,20.4,19.0,88.0,0,2023-03-04 08:00:00,0.0,8,0,No Rain
3/4/2023,9:00,0.0,21.5,19.4,82.0,0,2023-03-04 09:00:00,0.0,9,0,No Rain
3/4/2023,10:00,0.0,23.8,20.0,70.0,2,2023-03-04 10:00:00,0.0,10,0,No Rain
3/4/2023,11:00,0.0,24.5,20.2,67.0,2,2023-03-04 11:00:00,0.0,11,0,No Rain
3/4/2023,12:00,0.0,23.5,20.0,72.0,6,2023-03-04 12:00:00,0.0,12,0,No Rain
3/4/2023,13:00,0.0,24.0,20.0,68.0,4,2023-03-04 13:00:00,0.0,13,0,No Rain
3/4/2023,14:00,0.0,25.0,20.5,65.0,4,2023-03-04 14:00:00,0.0,14,0,No Rain
3/4/2023,15:00,0.0,26.0,20.8,62.0,6,2023-03-04 15:00:00,0.0,15,0,No Rain
3/4/2023,16:00,0.0,26.4,21.0,61.0,4,2023-03-04 16:00:00,0.0,16,0,No Rain
3/5/2023,8:00,0.0,19.4,18.6,93.0,0,2023-03-05 08:00:00,0.0,8,0,No Rain
3/5/2023,9:00,0.0,21.4,19.4,83.0,0,2023-03-05 09:00:00,0.0,9,0,No Rain
3/5/2023,10:00,0.0,23.6,20.6,76.0,4,2023-03-05 10:00:00,0.0,10,0,No Rain
3/5/2023,11:00,0.0,25.4,20.4,62.0,4,2023-03-05 11:00:00,0.0,11,0,No Rain
3/5/2023,12:00,0.0,27.2,21.0,56.0,8,2023-03-05 12:00:00,0.0,12,0,No Rain
3/5/2023,13:00,0.0,27.5,21.0,55.0,6,2023-03-05 13:00:00,0.0,13,0,No Rain
3/5/2023,14:00,0.0,28.0,21.2,53.0,6,2023-03-05 14:00:00,0.0,14,0,No Rain
3/5/2023,15:00,0.0,28.2,20.8,50.0,6,2023-03-05 15:00:00,0.0,15,0,No Rain
3/5/2023,16:00,0.0,28.0,20.8,51.0,4,2023-03-05 16:00:00,0.0,16,0,No Rain
3/6/2023,8:00,0.0,20.3,19.8,96.0,0,2023-03-06 08:00:00,0.0,8,0,No Rain
3/6/2023,9:00,0.0,23.5,21.4,83.0,3,2023-03-06 09:00:00,0.0,9,0,No Rain
3/6/2023,10:00,0.0,25.3,20.1,62.0,3,2023-03-06 10:00:00,0.0,10,0,No Rain
3/6/2023,11:00,0.0,26.4,20.3,57.0,3,2023-03-06 11:00:00,0.0,11,0,No Rain
3/6/2023,12:00,0.0,27.0,21.0,58.0,4,2023-03-06 12:00:00,0.0,12,0,No Rain
3/6/2023,13:00,0.0,27.2,21.0,57.0,4,2023-03-06 13:00:00,0.0,13,0,No Rain
3/6/2023,14:00,0.0,27.8,20.4,51.0,4,2023-03-06 14:00:00,0.0,14,0,No Rain
3/6/2023,15:00,0.0,27.8,20.4,51.0,4,2023-03-06 15:00:00,0.0,15,0,No Rain
3/6/2023,16:00,0.0,27.6,20.3,51.0,4,2023-03-06 16:00:00,0.0,16,0,No Rain
3/7/2023,8:00,0.0,20.4,19.0,88.0,0,2023-03-07 08:00:00,0.0,8,0,No Rain
3/7/2023,9:00,0.0,24.0,20.5,73.0,2,2023-03-07 09:00:00,0.0,9,0,No Rain
3/7/2023,10:00,0.0,27.0,21.5,62.0,4,2023-03-07 10:00:00,0.0,10,0,No Rain
3/7/2023,11:00,0.0,28.2,21.5,55.0,4,2023-03-07 11:00:00,0.0,11,0,No Rain
3/7/2023,12:00,0.0,29.0,21.4,51.0,4,2023-03-07 12:00:00,0.0,12,0,No Rain
3/7/2023,13:00,0.0,29.0,21.4,51.0,4,2023-03-07 13:00:00,0.0,13,0,No Rain
3/7/2023,14:00,0.0,30.0,21.8,49.0,4,2023-03-07 14:00:00,0.0,14,0,No Rain
3/7/2023,15:00,0.0,30.2,21.2,45.0,4,2023-03-07 15:00:00,0.0,15,0,No Rain
3/7/2023,16:00,0.0,30.0,21.0,44.0,4,2023-03-07 16:00:00,0.0,16,0,No Rain
3/8/2023,8:00,0.0,21.0,19.0,83.0,0,2023-03-08 08:00:00,0.0,8,0,No Rain
3/8/2023,9:00,0.0,23.2,19.5,71.0,2,2023-03-08 09:00:00,0.0,9,0,No Rain
3/8/2023,10:00,0.0,25.4,20.2,62.0,2,2023-03-08 10:00:00,0.0,10,0,No Rain
3/8/2023,11:00,0.0,27.0,20.5,55.0,2,2023-03-08 11:00:00,0.0,11,0,No Rain
3/8/2023,12:00,0.0,28.8,20.6,47.0,4,2023-03-08 12:00:00,0.0,12,0,No Rain
3/8/2023,13:00,0.0,29.5,21.2,48.0,4,2023-03-08 13:00:00,0.0,13,0,No Rain
3/8/2023,14:00,0.0,30.0,21.4,46.0,4,2023-03-08 14:00:00,0.0,14,0,No Rain
3/8/2023,15:00,0.0,29.8,21.5,48.0,4,2023-03-08 15:00:00,0.0,15,0,No Rain
3/8/2023,16:00,0.0,29.4,21.2,48.0,4,2023-03-08 16:00:00,0.0,16,0,No Rain
3/9/2023,8:00,0.4,21.3,19.5,85.0,0,2023-03-09 08:00:00,0.33647223662121295,8,1,Light Rain
3/9/2023,9:00,0.4,22.5,19.5,76.0,3,2023-03-09 09:00:00,0.33647223662121295,9,1,Light Rain
3/9/2023,10:00,0.4,25.2,20.2,63.0,3,2023-03-09 10:00:00,0.33647223662121295,10,1,Light Rain
3/9/2023,11:00,0.4,25.5,20.2,61.0,3,2023-03-09 11:00:00,0.33647223662121295,11,1,Light Rain
3/9/2023,12:00,0.4,27.3,20.6,54.0,4,2023-03-09 12:00:00,0.33647223662121295,12,1,Light Rain
3/9/2023,13:00,0.4,27.4,20.6,54.0,0,2023-03-09 13:00:00,0.33647223662121295,13,1,Light Rain
3/9/2023,14:00,0.4,28.4,21.2,53.0,4,2023-03-09 14:00:00,0.33647223662121295,14,1,Light Rain
3/9/2023,15:00,0.4,29.3,21.2,48.0,4,2023-03-09 15:00:00,0.33647223662121295,15,1,Light Rain
3/9/2023,16:00,0.4,27.8,21.2,55.0,2,2023-03-09 16:00:00,0.33647223662121295,16,1,Light Rain
3/10/2023,8:00,18.0,19.4,18.6,93.0,0,2023-03-10 08:00:00,2.9444389791664403,8,3,Heavy Rain
3/10/2023,9:00,18.0,20.5,18.6,84.0,2,2023-03-10 09:00:00,2.9444389791664403,9,3,Heavy Rain
3/10/2023,10:00,18.0,20.0,18.6,88.0,6,2023-03-10 10:00:00,2.9444389791664403,10,3,Heavy Rain
3/10/2023,11:00,18.0,19.4,18.4,91.0,4,2023-03-10 11:00:00,2.9444389791664403,11,3,Heavy Rain
3/10/2023,12:00,18.0,18.8,18.8,100.0,4,2023-03-10 12:00:00,2.9444389791664403,12,3,Heavy Rain
3/10/2023,13:00,18.0,18.5,18.5,100.0,4,2023-03-10 13:00:00,2.9444389791664403,13,3,Heavy Rain
3/10/2023,14:00,18.0,19.4,19.2,98.0,5,2023-03-10 14:00:00,2.9444389791664403,14,3,Heavy Rain
3/10/2023,15:00,18.0,20.4,19.4,91.0,0,2023-03-10 15:00:00,2.9444389791664403,15,3,Heavy Rain
3/10/2023,16:00,18.0,21.2,19.5,86.0,0,2023-03-10 16:00:00,2.9444389791664403,16,3,Heavy Rain
3/11/2023,8:00,16.5,20.4,19.0,88.0,0,2023-03-11 08:00:00,2.8622008809294686,8,3,Heavy Rain
3/11/2023,9:00,16.5,21.5,19.0,79.0,0,2023-03-11 09:00:00,2.8622008809294686,9,3,Heavy Rain
3/11/2023,10:00,16.5,24.0,20.0,69.0,4,2023-03-11 10:00:00,2.8622008809294686,10,3,Heavy Rain
3/11/2023,11:00,16.5,26.0,20.4,60.0,0,2023-03-11 11:00:00,2.8622008809294686,11,3,Heavy Rain
3/11/2023,12:00,16.5,27.0,20.5,55.0,2,2023-03-11 12:00:00,2.8622008809294686,12,3,Heavy Rain
3/11/2023,13:00,16.5,27.4,20.5,53.0,4,2023-03-11 13:00:00,2.8622008809294686,13,3,Heavy Rain
3/11/2023,14:00,16.5,27.4,21.0,56.0,6,2023-03-11 14:00:00,2.8622008809294686,14,3,Heavy Rain
3/11/2023,15:00,16.5,27.0,20.8,57.0,8,2023-03-11 15:00:00,2.8622008809294686,15,3,Heavy Rain
3/11/2023,16:00,16.5,26.5,20.6,59.0,4,2023-03-11 16:00:00,2.8622008809294686,16,3,Heavy Rain
3/12/2023,8:00,10.4,18.4,18.4,100.0,0,2023-03-12 08:00:00,2.4336133554004498,8,3,Heavy Rain
3/12/2023,9:00,10.4,18.9,18.9,100.0,0,2023-03-12 09:00:00,2.4336133554004498,9,3,Heavy Rain
3/12/2023,10:00,10.4,19.2,19.0,98.0,0,2023-03-12 10:00:00,2.4336133554004498,10,3,Heavy Rain
3/12/2023,11:00,10.4,19.3,19.0,97.0,0,2023-03-12 11:00:00,2.4336133554004498,11,3,Heavy Rain
3/12/2023,12:00,10.4,20.0,19.5,95.0,0,2023-03-12 12:00:00,2.4336133554004498,12,3,Heavy Rain
3/12/2023,13:00,10.4,20.8,20.0,93.0,0,2023-03-12 13:00:00,2.4336133554004498,13,3,Heavy Rain
3/12/2023,14:00,10.4,20.8,20.0,93.0,0,2023-03-12 14:00:00,2.4336133554004498,14,3,Heavy Rain
3/12/2023,15:00,10.4,20.5,19.8,94.0,0,2023-03-12 15:00:00,2.4336133554004498,15,3,Heavy Rain
3/12/2023,16:00,10.4,20.6,19.5,90.0,0,2023-03-12 16:00:00,2.4336133554004498,16,3,Heavy Rain
3/13/2023,8:00,30.5,20.4,19.0,88.0,0,2023-03-13 08:00:00,3.449987545831587,8,3,Heavy Rain
3/13/2023,9:00,30.5,22.0,19.5,79.0,0,2023-03-13 09:00:00,3.449987545831587,9,3,Heavy Rain
3/13/2023,10:00,30.5,24.0,20.0,69.0,0,2023-03-13 10:00:00,3.449987545831587,10,3,Heavy Rain
3/13/2023,11:00,30.5,24.4,20.2,68.0,2,2023-03-13 11:00:00,3.449987545831587,11,3,Heavy Rain
3/13/2023,12:00,30.5,25.4,20.2,62.0,2,2023-03-13 12:00:00,3.449987545831587,12,3,Heavy Rain
3/13/2023,13:00,30.5,26.5,20.4,57.0,0,2023-03-13 13:00:00,3.449987545831587,13,3,Heavy Rain
3/13/2023,14:00,30.5,24.0,20.0,69.0,0,2023-03-13 14:00:00,3.449987545831587,14,3,Heavy Rain
3/13/2023,15:00,30.5,21.2,20.2,91.0,0,2023-03-13 15:00:00,3.449987545831587,15,3,Heavy Rain
3/13/2023,16:00,30.5,23.4,20.2,75.0,2,2023-03-13 16:00:00,3.449987545831587,16,3,Heavy Rain
3/14/2023,8:00,31.9,18.4,18.4,100.0,0,2023-03-14 08:00:00,3.493472657771326,8,3,Heavy Rain
3/14/2023,9:00,31.9,18.6,18.6,100.0,2,2023-03-14 09:00:00,3.493472657771326,9,3,Heavy Rain
3/14/2023,10:00,31.9,18.0,18.0,100.0,2,2023-03-14 10:00:00,3.493472657771326,10,3,Heavy Rain
3/14/2023,11:00,31.9,18.5,18.5,100.0,2,2023-03-14 11:00:00,3.493472657771326,11,3,Heavy Rain
3/14/2023,12:00,31.9,18.6,18.6,100.0,0,2023-03-14 12:00:00,3.493472657771326,12,3,Heavy Rain
3/14/2023,13:00,31.9,19.0,18.8,98.0,0,2023-03-14 13:00:00,3.493472657771326,13,3,Heavy Rain
3/14/2023,14:00,31.9,18.6,18.5,99.0,0,2023-03-14 14:00:00,3.493472657771326,14,3,Heavy Rain
3/14/2023,15:00,31.9,19.0,18.8,98.0,2,2023-03-14 15:00:00,3.493472657771326,15,3,Heavy Rain
3/14/2023,16:00,31.9,19.4,19.2,98.0,0,2023-03-14 16:00:00,3.493472657771326,16,3,Heavy Rain
3/15/2023,8:00,13.0,18.4,18.2,98.0,0,2023-03-15 08:00:00,2.6390573296152584,8,3,Heavy Rain
3/15/2023,9:00,13.0,19.4,18.4,91.0,0,2023-03-15 09:00:00,2.6390573296152584,9,3,Heavy Rain
3/15/2023,10:00,13.0,20.4,19.0,88.0,0,2023-03-15 10:00:00,2.6390573296152584,10,3,Heavy Rain
3/15/2023,11:00,13.0,21.2,19.0,81.0,0,2023-03-15 11:00:00,2.6390573296152584,11,3,Heavy Rain
3/15/2023,12:00,13.0,22.0,19.5,79.0,2,2023-03-15 12:00:00,2.6390573296152584,12,3,Heavy Rain
3/15/2023,13:00,13.0,22.5,19.5,76.0,2,2023-03-15 13:00:00,2.6390573296152584,13,3,Heavy Rain
3/15/2023,14:00,13.0,23.0,19.8,75.0,0,2023-03-15 14:00:00,2.6390573296152584,14,3,Heavy Rain
3/15/2023,15:00,13.0,23.0,20.0,76.0,4,2023-03-15 15:00:00,2.6390573296152584,15,3,Heavy Rain
3/15/2023,16:00,13.0,23.0,19.8,75.0,4,2023-03-15 16:00:00,2.6390573296152584,16,3,Heavy Rain
3/16/2023,8:00,5.5,18.5,18.4,99.0,0,2023-03-16 08:00:00,1.8718021769015913,8,2,Moderate Rain
3/16/2023,9:00,5.5,18.8,18.2,94.0,0,2023-03-16 09:00:00,1.8718021769015913,9,2,Moderate Rain
3/16/2023,10:00,5.5,19.4,18.6,93.0,0,2023-03-16 10:00:00,1.8718021769015913,10,2,Moderate Rain
3/16/2023,11:00,5.5,20.2,18.8,88.0,0,2023-03-16 11:00:00,1.8718021769015913,11,2,Moderate Rain
3/16/2023,12:00,5.5,21.5,19.0,79.0,4,2023-03-16 12:00:00,1.8718021769015913,12,2,Moderate Rain
3/16/2023,13:00,5.5,23.4,19.8,72.0,4,2023-03-16 13:00:00,1.8718021769015913,13,2,Moderate Rain
3/16/2023,14:00,5.5,24.8,20.2,66.0,4,2023-03-16 14:00:00,1.8718021769015913,14,2,Moderate Rain
3/16/2023,15:00,5.5,26.0,20.5,61.0,4,2023-03-16 15:00:00,1.8718021769015913,15,2,Moderate Rain
3/16/2023,16:00,5.5,26.6,20.2,56.0,4,2023-03-16 16:00:00,1.8718021769015913,16,2,Moderate Rain
3/17/2023,8:00,4.1,18.4,18.4,100.0,0,2023-03-17 08:00:00,1.62924053973028,8,2,Moderate Rain
3/17/2023,9:00,4.1,19.2,18.5,94.0,0,2023-03-17 09:00:00,1.62924053973028,9,2,Moderate Rain
3/17/2023,10:00,4.1,19.8,19.2,96.0,0,2023-03-17 10:00:00,1.62924053973028,10,2,Moderate Rain
3/17/2023,11:00,4.1,20.5,19.5,91.0,0,2023-03-17 11:00:00,1.62924053973028,11,2,Moderate Rain
3/17/2023,12:00,4.1,22.6,20.0,78.0,2,2023-03-17 12:00:00,1.62924053973028,12,2,Moderate Rain
3/17/2023,13:00,4.1,23.5,20.4,76.0,2,2023-03-17 13:00:00,1.62924053973028,13,2,Moderate Rain
3/17/2023,14:00,4.1,23.8,20.4,74.0,4,2023-03-17 14:00:00,1.62924053973028,14,2,Moderate Rain
3/17/2023,15:00,4.1,24.0,20.2,71.0,4,2023-03-17 15:00:00,1.62924053973028,15,2,Moderate Rain
3/17/2023,16:00,4.1,23.2,20.0,75.0,4,2023-03-17 16:00:00,1.62924053973028,16,2,Moderate Rain
3/18/2023,8:00,0.1,18.0,18.0,100.0,0,2023-03-18 08:00:00,0.09531017980432487,8,1,Light Rain
3/18/2023,9:00,0.1,18.0,17.8,98.0,0,2023-03-18 09:00:00,0.09531017980432487,9,1,Light Rain
3/18/2023,10:00,0.1,18.6,17.7,92.0,0,2023-03-18 10:00:00,0.09531017980432487,10,1,Light Rain
3/18/2023,11:00,0.1,19.4,17.7,85.0,0,2023-03-18 11:00:00,0.09531017980432487,11,1,Light Rain
3/18/2023,12:00,0.1,20.5,19.6,92.0,0,2023-03-18 12:00:00,0.09531017980432487,12,1,Light Rain
3/18/2023,13:00,0.1,21.5,20.0,87.0,4,2023-03-18 13:00:00,0.09531017980432487,13,1,Light Rain
3/18/2023,14:00,0.1,23.2,20.0,75.0,4,2023-03-18 14:00:00,0.09531017980432487,14,1,Light Rain
3/18/2023,15:00,0.1,24.4,19.5,63.0,4,2023-03-18 15:00:00,0.09531017980432487,15,1,Light Rain
3/18/2023,16:00,0.1,25.0,20.0,63.0,4,2023-03-18 16:00:00,0.09531017980432487,16,1,Light Rain
3/19/2023,8:00,20.9,19.6,18.4,89.0,0,2023-03-19 08:00:00,3.086486636822455,8,3,Heavy Rain
3/19/2023,9:00,20.9,20.5,19.0,87.0,0,2023-03-19 09:00:00,3.086486636822455,9,3,Heavy Rain
3/19/2023,10:00,20.9,22.8,19.6,74.0,0,2023-03-19 10:00:00,3.086486636822455,10,3,Heavy Rain
3/19/2023,11:00,20.9,23.8,19.8,76.0,0,2023-03-19 11:00:00,3.086486636822455,11,3,Heavy Rain
3/19/2023,12:00,20.9,25.4,20.2,62.0,2,2023-03-19 12:00:00,3.086486636822455,12,3,Heavy Rain
3/19/2023,13:00,20.9,25.0,20.2,65.0,2,2023-03-19 13:00:00,3.086486636822455,13,3,Heavy Rain
3/19/2023,14:00,20.9,23.4,19.8,72.0,2,2023-03-19 14:00:00,3.086486636822455,14,3,Heavy Rain
3/19/2023,15:00,20.9,23.2,19.5,71.0,4,2023-03-19 15:00:00,3.086486636822455,15,3,Heavy Rain
3/19/2023,16:00,20.9,23.4,20.0,73.0,4,2023-03-19 16:00:00,3.086486636822455,16,3,Heavy Rain
3/20/2023,8:00,0.5,17.5,17.5,100.0,0,2023-03-20 08:00:00,0.4054651081081644,8,1,Light Rain
3/20/2023,9:00,0.5,17.0,17.0,100.0,4,2023-03-20 09:00:00,0.4054651081081644,9,1,Light Rain
3/20/2023,10:00,0.5,17.6,17.6,100.0,0,2023-03-20 10:00:00,0.4054651081081644,10,1,Light Rain
3/20/2023,11:00,0.5,19.0,18.0,91.0,4,2023-03-20 11:00:00,0.4054651081081644,11,1,Light Rain
3/20/2023,12:00,0.5,20.0,18.5,87.0,4,2023-03-20 12:00:00,0.4054651081081644,12,1,Light Rain
3/20/2023,13:00,0.5,21.2,19.0,81.0,4,2023-03-20 13:00:00,0.4054651081081644,13,1,Light Rain
3/20/2023,14:00,0.5,22.0,19.2,77.0,0,2023-03-20 14:00:00,0.4054651081081644,14,1,Light Rain
3/20/2023,15:00,0.5,23.0,19.5,72.0,4,2023-03-20 15:00:00,0.4054651081081644,15,1,Light Rain
3/20/2023,16:00,0.5,23.2,19.6,72.0,0,2023-03-20 16:00:00,0.4054651081081644,16,1,Light Rain
3/21/2023,8:00,0.0,18.3,16.8,86.0,0,2023-03-21 08:00:00,0.0,8,0,No Rain
3/21/2023,9:00,0.0,19.4,17.6,84.0,0,2023-03-21 09:00:00,0.0,9,0,No Rain
3/21/2023,10:00,0.0,20.3,18.2,82.0,0,2023-03-21 10:00:00,0.0,10,0,No Rain
3/21/2023,11:00,0.0,20.6,18.9,85.0,2,2023-03-21 11:00:00,0.0,11,0,No Rain
3/21/2023,12:00,0.0,23.0,20.0,76.0,4,2023-03-21 12:00:00,0.0,12,0,No Rain
3/21/2023,13:00,0.0,23.3,20.0,74.0,4,2023-03-21 13:00:00,0.0,13,0,No Rain
3/21/2023,14:00,0.0,23.8,20.4,74.0,4,2023-03-21 14:00:00,0.0,14,0,No Rain
3/21/2023,15:00,0.0,24.4,20.5,70.0,4,2023-03-21 15:00:00,0.0,15,0,No Rain
3/21/2023,16:00,0.0,24.0,20.5,73.0,0,2023-03-21 16:00:00,0.0,16,0,No Rain
3/22/2023,8:00,0.3,20.2,18.8,88.0,0,2023-03-22 08:00:00,0.262364264467491,8,1,Light Rain
3/22/2023,9:00,0.3,22.0,19.5,79.0,0,2023-03-22 09:00:00,0.262364264467491,9,1,Light Rain
3/22/2023,10:00,0.3,24.2,20.2,70.0,4,2023-03-22 10:00:00,0.262364264467491,10,1,Light Rain
3/22/2023,11:00,0.3,25.5,20.5,64.0,4,2023-03-22 11:00:00,0.262364264467491,11,1,Light Rain
3/22/2023,12:00,0.3,25.0,20.5,67.0,4,2023-03-22 12:00:00,0.262364264467491,12,1,Light Rain
3/22/2023,13:00,0.3,24.0,20.2,71.0,4,2023-03-22 13:00:00,0.262364264467491,13,1,Light Rain
3/22/2023,14:00,0.3,24.5,20.2,68.0,4,2023-03-22 14:00:00,0.262364264467491,14,1,Light Rain
3/22/2023,15:00,0.3,24.8,20.4,67.0,6,2023-03-22 15:00:00,0.262364264467491,15,1,Light Rain
3/22/2023,16:00,0.3,25.5,20.6,64.0,6,2023-03-22 16:00:00,0.262364264467491,16,1,Light Rain
3/23/2023,8:00,0.8,19.2,18.6,95.0,0,2023-03-23 08:00:00,0.5877866649021191,8,1,Light Rain
3/23/2023,9:00,0.8,20.0,19.0,91.0,0,2023-03-23 09:00:00,0.5877866649021191,9,1,Light Rain
3/23/2023,10:00,0.8,21.4,19.5,84.0,4,2023-03-23 10:00:00,0.5877866649021191,10,1,Light Rain
3/23/2023,11:00,0.8,23.2,20.0,75.0,4,2023-03-23 11:00:00,0.5877866649021191,11,1,Light Rain
3/23/2023,12:00,0.8,25.5,20.6,64.0,4,2023-03-23 12:00:00,0.5877866649021191,12,1,Light Rain
3/23/2023,13:00,0.8,26.0,20.8,63.0,4,2023-03-23 13:00:00,0.5877866649021191,13,1,Light Rain
3/23/2023,14:00,0.8,26.4,21.0,62.0,4,2023-03-23 14:00:00,0.5877866649021191,14,1,Light Rain
3/23/2023,15:00,0.8,27.4,21.4,59.0,4,2023-03-23 15:00:00,0.5877866649021191,15,1,Light Rain
3/23/2023,16:00,0.8,27.5,21.4,58.0,4,2023-03-23 16:00:00,0.5877866649021191,16,1,Light Rain
3/24/2023,8:00,0.6,18.8,17.0,83.0,0,2023-03-24 08:00:00,0.4700036292457356,8,1,Light Rain
3/24/2023,9:00,0.6,19.5,18.4,90.0,0,2023-03-24 09:00:00,0.4700036292457356,9,1,Light Rain
3/24/2023,10:00,0.6,20.3,18.5,84.0,0,2023-03-24 10:00:00,0.4700036292457356,10,1,Light Rain
3/24/2023,11:00,0.6,21.6,19.3,81.0,4,2023-03-24 11:00:00,0.4700036292457356,11,1,Light Rain
3/24/2023,12:00,0.6,22.5,19.5,76.0,4,2023-03-24 12:00:00,0.4700036292457356,12,1,Light Rain
3/24/2023,13:00,0.6,24.8,20.5,68.0,4,2023-03-24 13:00:00,0.4700036292457356,13,1,Light Rain
3/24/2023,14:00,0.6,25.3,20.5,65.0,4,2023-03-24 14:00:00,0.4700036292457356,14,1,Light Rain
3/24/2023,15:00,0.6,25.5,20.5,64.0,4,2023-03-24 15:00:00,0.4700036292457356,15,1,Light Rain
3/24/2023,16:00,0.6,25.6,20.5,63.0,4,2023-03-24 16:00:00,0.4700036292457356,16,1,Light Rain
3/25/2023,8:00,0.0,19.4,18.6,93.0,0,2023-03-25 08:00:00,0.0,8,0,No Rain
3/25/2023,9:00,0.0,21.2,19.6,86.0,0,2023-03-25 09:00:00,0.0,9,0,No Rain
3/25/2023,10:00,0.0,22.4,20.0,80.0,0,2023-03-25 10:00:00,0.0,10,0,No Rain
3/25/2023,11:00,0.0,23.4,20.0,73.0,0,2023-03-25 11:00:00,0.0,11,0,No Rain
3/25/2023,12:00,0.0,23.0,20.0,76.0,4,2023-03-25 12:00:00,0.0,12,0,No Rain
3/25/2023,13:00,0.0,24.0,20.2,71.0,4,2023-03-25 13:00:00,0.0,13,0,No Rain
3/25/2023,14:00,0.0,24.8,20.4,67.0,4,2023-03-25 14:00:00,0.0,14,0,No Rain
3/25/2023,15:00,0.0,23.6,20.2,73.0,6,2023-03-25 15:00:00,0.0,15,0,No Rain
3/25/2023,16:00,0.0,24.4,20.5,76.0,6,2023-03-25 16:00:00,0.0,16,0,No Rain
3/26/2023,8:00,1.8,19.0,18.4,94.0,0,2023-03-26 08:00:00,1.0296194171811581,8,2,Moderate Rain
3/26/2023,9:00,1.8,20.0,18.8,89.0,6,2023-03-26 09:00:00,1.0296194171811581,9,2,Moderate Rain
3/26/2023,10:00,1.8,21.0,19.2,85.0,6,2023-03-26 10:00:00,1.0296194171811581,10,2,Moderate Rain
3/26/2023,11:00,1.8,22.0,19.5,79.0,4,2023-03-26 11:00:00,1.0296194171811581,11,2,Moderate Rain
3/26/2023,12:00,1.8,23.0,19.8,75.0,4,2023-03-26 12:00:00,1.0296194171811581,12,2,Moderate Rain
3/26/2023,13:00,1.8,24.0,20.0,69.0,4,2023-03-26 13:00:00,1.0296194171811581,13,2,Moderate Rain
3/26/2023,14:00,1.8,24.4,20.2,68.0,4,2023-03-26 14:00:00,1.0296194171811581,14,2,Moderate Rain
3/26/2023,15:00,1.8,25.0,20.0,63.0,4,2023-03-26 15:00:00,1.0296194171811581,15,2,Moderate Rain
